,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,沈下量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終沈下量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
0,2007-01-16,5.0,4.0,STA 654+78,4.3405000000000005,5.6530000000000005,1.3125,0,0.95,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-23.849999999999998,0,1,0,0,0,-1,-1,0.5145000000000005,train
1,2007-01-17,5.0,4.0,STA 654+78,4.3385,7.6805,3.34,1,0.10000000000000003,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-23.0,0,1,0,0,0,-1,-1,-0.9860000000000017,train
2,2007-01-18,5.0,4.0,STA 654+78,4.3405000000000005,9.98,5.6395,2,-2.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-20.9,0,1,0,0,0,-1,-1,-4.7215,train
3,2007-01-19,5.0,4.0,STA 654+78,4.339,12.3295,7.988999999999999,3,-6.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-16.299999999999997,0,1,0,0,0,-1,-1,-6.470000000000008,train
4,2007-01-20,5.0,4.0,STA 654+78,,13.0,8.6595,4,-4.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-18.15,0,1,0,0,0,-1,-1,-4.936000000000001,train
5,2007-01-22,5.0,4.0,STA 654+78,4.339,13.0,8.6595,6,-8.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-14.599999999999998,0,1,0,0,0,-1,-1,-7.677499999999994,train
6,2007-01-23,5.0,4.0,STA 654+78,4.338,13.0,8.6595,7,-7.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-15.599999999999998,0,1,0,0,0,-1,-1,-8.85599999999999,train
7,2007-01-25,5.0,4.0,STA 654+78,4.339,13.0,8.6595,9,-10.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-12.499999999999998,0,1,0,0,0,-1,-1,-11.388,train
8,2007-01-26,5.0,4.0,STA 654+78,4.338,14.903,10.5625,10,-11.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.599999999999998,0,1,0,0,0,-1,-1,-12.726999999999986,train
9,2007-01-27,5.0,4.0,STA 654+78,4.337,17.509,13.1685,11,-12.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-10.599999999999998,0,1,0,0,0,-1,-1,-13.252499999999996,train
10,2007-01-29,5.0,4.0,STA 654+78,4.337,19.512,15.1715,13,-11.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.599999999999998,0,1,0,0,0,-1,-1,-15.373999999999974,train
11,2007-01-30,5.0,4.0,STA 654+78,4.336,21.083,16.7425,14,-11.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.599999999999998,0,1,0,0,0,-1,-1,-15.209999999999978,train
12,2007-01-31,5.0,4.0,STA 654+78,4.337,22.0,17.6595,15,-14.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.899999999999999,0,1,0,0,0,-1,-1,-14.317500000000004,train
13,2007-02-01,5.0,4.0,STA 654+78,4.336,24.006,19.6655,16,-14.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.299999999999999,0,1,0,0,0,-1,-1,-15.040999999999986,train
14,2007-02-02,5.0,4.0,STA 654+78,4.337,27.531,23.1905,17,-17.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.799999999999997,0,1,0,0,0,-1,-1,-16.244499999999995,train
15,2007-02-03,5.0,4.0,STA 654+78,4.336,29.437,25.0965,18,-17.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.399999999999999,0,1,0,0,0,-1,-1,-16.241000000000014,train
16,2007-02-05,5.0,4.0,STA 654+78,4.337,30.456,26.115499999999997,20,-17.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.299999999999997,0,1,0,0,0,-1,-1,-15.222499999999993,train
17,2007-02-07,5.0,4.0,STA 654+78,4.338,33.058,28.7175,22,-18.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.5,0,1,0,0,0,-1,-1,-19.00600000000002,train
18,2007-02-08,5.0,4.0,STA 654+78,4.337,38.906,34.5655,23,-18.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.399999999999999,0,1,0,0,0,-1,-1,-18.107000000000006,train
19,2007-02-10,5.0,4.0,STA 654+78,,45.963,41.6225,25,-20.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.8999999999999986,0,1,0,0,0,-1,-1,-18.341999999999988,train
20,2007-02-12,5.0,4.0,STA 654+78,4.338,48.731,44.3905,27,-21.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.8999999999999986,0,1,0,0,0,-1,-1,-19.132,train
21,2007-02-13,5.0,4.0,STA 654+78,4.337,51.819,47.478500000000004,28,-22.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.1999999999999993,0,1,0,0,0,-1,-1,-21.572000000000013,train
22,2007-02-15,5.0,4.0,STA 654+78,4.335,58.45,54.109500000000004,30,-21.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.6999999999999993,0,1,0,0,0,-1,-1,-20.77900000000001,train
23,2007-02-16,5.0,4.0,STA 654+78,4.339,61.792,57.4515,31,-18.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.299999999999997,0,1,0,0,0,-1,-1,-19.860999999999983,train
24,2007-02-22,5.0,4.0,STA 654+78,4.338,76.794,72.45349999999999,37,-18.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.299999999999997,0,1,0,0,0,-1,-1,-19.87999999999998,train
25,2007-02-24,5.0,4.0,STA 654+78,4.341,81.0,76.6595,39,-17.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.099999999999998,0,1,0,0,0,-1,-1,-18.643999999999977,train
26,2007-02-25,5.0,4.0,STA 654+78,4.342,81.0,76.6595,40,-19.8,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,-3.099999999999998,0,0,0,0,0,-1,0,-20.80999999999999,train
27,2007-02-26,5.0,4.0,STA 654+78,,81.0,76.6595,41,-20.15,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,-2.75,0,0,0,0,0,-1,0,-21.10900000000002,train
28,2007-02-27,5.0,4.0,STA 654+78,4.3415,81.0,76.6595,42,-20.35,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,-2.549999999999997,0,0,0,0,0,-1,0,-21.928499999999985,train
29,2007-02-28,5.0,4.0,STA 654+78,,81.498,77.1575,43,-21.3,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,-1.5999999999999979,0,0,0,0,0,-1,0,-23.240499999999994,train
30,2007-03-01,5.0,4.0,STA 654+78,,82.931,78.59049999999999,44,-22.5,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,-0.3999999999999986,0,1,0,0,0,-1,-1,-25.572999999999997,train
31,2007-03-03,5.0,4.0,STA 654+78,4.346,88.485,84.1445,46,-23.7,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,0.8000000000000007,0,1,0,0,0,-1,-1,-25.354999999999997,train
32,2007-03-05,5.0,4.0,STA 654+78,,91.316,86.9755,48,-23.3,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,0.40000000000000213,0,1,0,0,0,-1,-1,-24.482999999999997,train
33,2007-03-07,5.0,4.0,STA 654+78,,100.552,96.2115,50,-22.9,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,0.0,0,1,0,0,0,-1,-1,-25.219000000000023,train
34,2007-01-18,10.0,9.0,STA 654+73,9.411,10.438,1.027000000000001,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-29.1,0,1,0,0,0,-1,-1,0.021333333333333333,train
35,2007-01-19,10.0,9.0,STA 654+73,9.410499999999999,12.331,2.92,1,-4.949999999999999,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-24.150000000000002,0,1,0,0,0,-1,-1,-4.4034999999999975,train
36,2007-01-20,10.0,9.0,STA 654+73,,13.0,3.5890000000000004,2,-6.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-23.1,0,1,0,0,0,-1,-1,-5.741499999999999,train
37,2007-01-22,10.0,9.0,STA 654+73,9.410499999999999,13.0,3.5890000000000004,4,-7.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-21.6,0,1,0,0,0,-1,-1,-7.809000000000002,train
38,2007-01-23,10.0,9.0,STA 654+73,9.41,13.0,3.5890000000000004,5,-4.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-24.5,0,1,0,0,0,-1,-1,-6.758500000000009,train
39,2007-01-25,10.0,9.0,STA 654+73,9.41,13.0,3.5890000000000004,7,-7.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-21.35,0,1,0,0,0,-1,-1,-8.9175,train
40,2007-01-26,10.0,9.0,STA 654+73,9.409,14.908,5.497,8,-10.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-19.1,0,1,0,0,0,-1,-1,-12.331,train
41,2007-01-27,10.0,9.0,STA 654+73,9.409,17.511,8.1,9,-13.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-15.500000000000002,0,1,0,0,0,-1,-1,-13.384999999999991,train
42,2007-01-29,10.0,9.0,STA 654+73,9.409,19.515,10.104000000000001,11,-13.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-15.200000000000001,0,1,0,0,0,-1,-1,-13.359000000000007,train
43,2007-01-30,10.0,9.0,STA 654+73,9.408,21.081,11.67,12,-13.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-15.600000000000001,0,1,0,0,0,-1,-1,-15.453,train
44,2007-01-31,10.0,9.0,STA 654+73,9.409,22.0,12.589,13,-15.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-13.900000000000002,0,1,0,0,0,-1,-1,-15.142000000000019,train
45,2007-02-01,10.0,9.0,STA 654+73,9.408,24.0,14.589,14,-17.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-12.100000000000001,0,1,0,0,0,-1,-1,-16.400499999999994,train
46,2007-02-02,10.0,9.0,STA 654+73,9.409,27.535,18.124000000000002,15,-19.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.900000000000002,0,1,0,0,0,-1,-1,-17.31950000000002,train
47,2007-02-03,10.0,9.0,STA 654+73,9.408,29.435,20.024,16,-19.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.5,0,1,0,0,0,-1,-1,-17.762999999999977,train
48,2007-02-05,10.0,9.0,STA 654+73,9.409,30.453,21.042,18,-20.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.900000000000002,0,1,0,0,0,-1,-1,-19.456500000000016,train
49,2007-02-07,10.0,9.0,STA 654+73,9.41,33.056,23.644999999999996,20,-20.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.700000000000003,0,1,0,0,0,-1,-1,-18.725500000000018,train
50,2007-02-08,10.0,9.0,STA 654+73,9.409,38.903,29.491999999999997,21,-20.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.3,0,1,0,0,0,-1,-1,-17.73299999999999,train
51,2007-02-10,10.0,9.0,STA 654+73,9.408,45.993,36.582,23,-22.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-6.300000000000001,0,1,0,0,0,-1,-1,-20.63899999999998,train
52,2007-02-12,10.0,9.0,STA 654+73,9.41,48.736,39.324999999999996,25,-24.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.300000000000001,0,1,0,0,0,-1,-1,-21.54599999999998,train
53,2007-02-13,10.0,9.0,STA 654+73,9.409,51.818,42.407,26,-25.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.100000000000001,0,1,0,0,0,-1,-1,-23.18699999999999,train
54,2007-02-15,10.0,9.0,STA 654+73,9.408,58.456,49.045,28,-24.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.200000000000003,0,1,0,0,0,-1,-1,-22.936000000000018,train
55,2007-02-16,10.0,9.0,STA 654+73,9.41,61.731,52.32,29,-23.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.300000000000001,0,1,0,0,0,-1,-1,-21.967999999999982,train
56,2007-02-19,10.0,9.0,STA 654+73,9.41,66.975,57.56399999999999,32,-23.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.300000000000001,0,1,0,0,0,-1,-1,-24.411999999999992,train
57,2007-02-24,10.0,9.0,STA 654+73,9.414,81.0,71.589,37,-22.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-6.800000000000001,0,1,0,0,0,-1,-1,-21.972999999999985,train
58,2007-02-26,10.0,9.0,STA 654+73,,81.0,71.589,39,-25.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.8000000000000007,0,1,0,0,0,-1,-1,-23.623999999999995,train
59,2007-02-27,10.0,9.0,STA 654+73,9.412,81.0,71.589,40,-27.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.8000000000000007,0,1,0,0,0,-1,-1,-25.108,train
60,2007-02-28,10.0,9.0,STA 654+73,,81.497,72.086,41,-28.8,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,-0.3000000000000007,0,0,0,0,0,-1,0,-27.72650000000002,train
61,2007-03-01,10.0,9.0,STA 654+73,,82.99,73.579,42,-30.4,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,1.2999999999999972,0,0,0,0,0,-1,0,-29.257000000000048,train
62,2007-03-02,10.0,9.0,STA 654+73,9.418,85.947,76.536,43,-31.9,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,2.799999999999997,0,0,0,0,0,-1,0,-29.03250000000003,train
63,2007-03-03,10.0,9.0,STA 654+73,,88.421,79.01,44,-31.2,200,250,8.0,4.000,420,12.0,3.0,29.0,31.75,,,,,坑口-2(断熱材あり）,,4.0,2.0,4.0,3.0,0.0,1.0,1.0,48.0,2.099999999999998,0,0,0,0,0,-1,0,-28.87949999999997,train
64,2007-03-05,10.0,9.0,STA 654+73,,91.583,82.172,46,-30.5,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,1.3999999999999986,0,1,0,0,0,-1,-1,-28.01599999999999,train
65,2007-03-07,10.0,9.0,STA 654+73,,100.257,90.846,48,-30.2,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,1.0999999999999979,0,1,0,0,0,-1,-1,-28.321999999999974,train
66,2007-03-09,10.0,9.0,STA 654+73,9.414,108.522,99.111,50,-29.1,200,250,8.0,4.000,420,10.0,2.0,31.0,26.25,AGF,,,,坑口-2(断熱材あり）,坑口-2(断熱材あり）,4.0,4.0,4.0,4.0,0.0,2.0,3.0,18.0,0.0,0,1,0,0,0,-1,-1,-27.328999999999986,train
67,2007-01-26,14.0,13.0,STA 654+69,13.519,15.0,1.4809999999999999,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-32.0,0,1,0,0,0,-1,-1,-0.0895,train
68,2007-01-27,14.0,13.0,STA 654+69,13.501,17.5,3.981,1,-0.30000000000000004,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-31.7,0,1,0,0,0,-1,-1,-1.2099999999999986,train
69,2007-01-29,14.0,13.0,STA 654+69,13.500499999999999,18.5,4.981,3,-0.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-31.3,0,1,0,0,0,-1,-1,-2.351999999999997,train
70,2007-01-30,14.0,13.0,STA 654+69,-52.2,22.0,8.481,4,-1.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-31.0,0,1,0,0,0,-1,-1,-2.6355000000000013,train
71,2007-01-31,14.0,13.0,STA 654+69,-16.554,22.0,8.481,5,-4.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-28.0,0,1,0,0,0,-1,-1,-5.7295000000000025,train
72,2007-02-01,14.0,13.0,STA 654+69,13.501,24.0,10.481,6,-5.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-26.2,0,1,0,0,0,-1,-1,-7.519999999999995,train
73,2007-02-02,14.0,13.0,STA 654+69,13.503,27.0,13.481,7,-7.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-24.3,0,1,0,0,0,-1,-1,-9.436500000000013,train
74,2007-02-03,14.0,13.0,STA 654+69,13.502,30.0,16.481,8,-9.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-22.2,0,1,0,0,0,-1,-1,-11.379999999999987,train
75,2007-02-05,14.0,13.0,STA 654+69,13.503,31.0,17.481,10,-10.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-21.3,0,1,0,0,0,-1,-1,-10.928000000000011,train
76,2007-02-06,14.0,13.0,STA 654+69,,31.0,17.481,11,-10.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-21.1,0,1,0,0,0,-1,-1,-11.076999999999996,train
