ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
698,695,SP 5577+7.000,692.676025390625,693.6,2014/11/11 18:51:52,2014/11/11 19:03:06,2014/11/11 19:03:24,2014/11/14 16:14:54,2014/11/13 17:39:13,1899/12/30 00:00:00,1899/12/30 00:00:00,-173479.94011613,-1704.59348497353,49.3195164609804,-173485.093479431,-1708.55004658371,45.2531581384618,-173475.807041635,-1701.24801103905,45.1882937866874,-173485.173476562,-1708.66141145233,42.8175650603106,-173475.694097001,-1701.22070930379,42.8188358128525,,,,,,,-173479.933272704,-1704.5867712825,49.318099699462,-173485.086697893,-1708.54439230974,45.2513071752069,-173475.801196357,-1701.24130650266,45.1864061433245,-173485.173476562,-1708.66141145233,42.8175650603106,-173475.698492665,-1701.22545623066,42.8184292921123,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
698,695,SP 5577+7.000,2014/11/12 06:45:00,692.675,696.558,0,0,0,,,,0,0,0,0,0,0,,,0,0,-173479.9333,-1704.5868,49.3181,-173485.0867,-1708.5444,45.2513,-173475.8012,-1701.2413,45.1864,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/12 18:42:00,692.675,698.55,-0.5,-0.7,-0.7,,,,0,0,0,-0.9,-0.7,-1.1,,,0,0,-173479.9333,-1704.5868,49.3181,-173485.0867,-1708.5444,45.2513,-173475.8012,-1701.2413,45.1864,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.9,-0.7,-1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/13 07:39:00,692.676,700.735,-0.9,-0.9,-1.2,0,0,,0,0,0,-1.5,-1.2,-1.5,0,0,0,0,,,,,,,,,,,,,-173475.6941,-1701.2207,42.8188,,,,,,,0,0,0,0,0,0,0,,,-1.5,-1.2,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/13 18:49:00,672.858,703.062,-1,-1,-1.4,-0.3,,,0,0,0,-1.4,-1.1,-1.7,0,-0.4,0,0,-173492.1699,-1688.9987,48.7857,,,,,,,,,,-173475.6985,-1701.2255,42.8184,,,,,,,0,0,0,0,0,0,0,,,-1.4,-1.1,-1.7,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/14 16:14:00,692.676,707.139,-0.8,-1.1,-1.6,-0.5,,,0,0,0,-1.5,-1.7,-1.8,-0.6,-0.8,0,0,,,,,,,,,,-173485.1735,-1708.6614,42.8176,,,,,,,,,,0,0,0,0,0,0,0,,,-1.5,-1.7,-1.8,-0.6,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/15 18:17:00,672.858,709.6,-0.9,-1.4,-1.9,-0.9,,,0,0,0,-1.9,-2.2,-2.5,-1.7,-1.3,0,0,-173492.1682,-1688.9973,48.7863,,,,,,,-173485.1735,-1708.6613,42.8171,-173475.6962,-1701.2232,42.8194,,,,,,,0,0,0,0,0,0,0,,,-1.9,-2.2,-2.5,-1.7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/16 18:13:00,692.673,709.6,-1.1,-1.5,-2.1,-0.8,,-5.9,0,0,0,-2.5,-2.3,-2.9,-2.3,-2,0,0,-173479.944,-1704.5933,49.3174,,,,-173475.8117,-1701.2498,45.1862,,,,-173475.6991,-1701.2277,42.8199,,,,,,,0,0,0,0,0,0,0,,,-2.5,-2.3,-2.9,-2.3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/17 08:09:00,692.673,709.744,-1.2,-1.9,-2.2,-0.9,,,0,0,0,-2.9,-2.4,-2.7,-2.3,-1.9,0,0,-173479.9433,-1704.5923,49.3164,-173485.0971,-1708.5481,45.2507,-173475.8112,-1701.2496,45.1851,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.9,-2.4,-2.7,-2.3,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/18 19:24:00,692.673,715.907,-1.4,-1.9,-2.4,-1.2,-80.9,-6.4,0,0,0,-3.1,-2.4,-3.2,-2.4,-2.1,0,0,-173479.9433,-1704.5923,49.3164,-173485.0971,-1708.5481,45.2507,-173475.8112,-1701.2496,45.1851,-173485.0791,-1708.5948,42.8111,-173475.7002,-1701.228,42.8177,,,,,,,0,0,0,0,0,0,0,,,-3.1,-2.4,-3.2,-2.4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/20 08:12:00,692.673,726.55,-1.1,-2,-2.2,-1.4,-82.8,-5.1,0,0,0,-3.2,-2.7,-3,-2.7,-2.3,0,0,-173479.9433,-1704.5925,49.3172,-173485.0966,-1708.5479,45.252,-173475.8109,-1701.2491,45.1859,-173485.0775,-1708.5941,42.8129,-173475.699,-1701.2269,42.8183,,,,,,,0,0,0,0,0,0,0,,,-3.2,-2.7,-3,-2.7,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/22 19:00:00,692.673,740.4,-1.2,-1.9,-2.4,-1.5,,-5.3,0,0,0,-3.3,-3.1,-3.2,-2.9,-2.4,0,0,-173479.9424,-1704.592,49.3178,,,,-173475.8106,-1701.2485,45.1868,,,,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-3.3,-3.1,-3.2,-2.9,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/24 20:11:00,692.673,741.4,-1.1,-2,-2.3,-1.7,-82.8,-5.3,0,0,0,-3.5,-3.3,-3.3,-3.1,-2.6,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-3.5,-3.3,-3.3,-3.1,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/26 19:22:00,692.673,750.595,-1.4,-1.9,-2.5,-1.8,-82.8,-5.3,0,0,0,-3.5,-3.2,-3.5,-3.7,-2.8,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-3.5,-3.2,-3.5,-3.7,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/11/28 18:20:00,692.673,761.3,-1.4,-2.3,-2.4,-2,-82.8,-5.3,0,0,0,-3.4,-3.1,-3.8,-3.6,-2.7,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-3.4,-3.1,-3.8,-3.6,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/12/05 19:24:00,692.673,784.5,-1.9,-2.5,-2.1,-2.5,-83.1,-5.8,0,0,0,-3.8,-3.3,-3.6,-3.6,-2.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,-3.3,-3.6,-3.6,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/12/12 19:29:00,692.673,816.721,-1.5,-2,-2,-2.3,-83,-5.2,0,0,0,-3.1,-2.9,-3.7,-3.9,-3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,-2.9,-3.7,-3.9,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/12/19 18:22:00,692.673,855.41,-2.1,-2.4,-2.7,-1.7,-82.4,-5.6,0,0,0,-4.1,-3.6,-3.7,-3.3,-2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,-3.6,-3.7,-3.3,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2014/12/26 17:30:00,692.673,882,-1.8,-2.2,-2.6,-2.2,-82.8,-5.3,0,0,0,-3.8,-3.6,-4,-3.8,-3,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-3.8,-3.6,-4,-3.8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/01/09 18:12:00,692.673,900.72,-1.8,-2.1,-2.8,-2.3,-82.6,-5.1,0,0,0,-3.7,-3.5,-3.9,-3.8,-3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-3.5,-3.9,-3.8,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/01/23 18:04:00,692.673,966.167,-2.2,-2.6,-2.5,-2.4,-82.9,-5.6,0,0,0,-3.8,-3.7,-3.9,-3.9,-3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,-3.7,-3.9,-3.9,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/02/06 18:40:00,692.673,1024.831,-1.9,-2.6,-2.8,-2.4,-82.8,-5.3,0,0,0,-4.1,-3.7,-4,-3.9,-3.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,-3.7,-4,-3.9,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/02/20 15:45:00,692.673,1079.588,-2.2,-2.6,-2.7,-1.9,-82.7,-5.6,0,0,0,-4,-3.6,-3.9,-3.9,-3.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3.6,-3.9,-3.9,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/03/06 18:32:00,692.673,1137.4,-2.4,-2.8,-2.9,-2.1,-82.9,-5.4,0,0,0,-4.3,-4,-4,-4.1,-3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3,-4,-4,-4.1,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/03/16 19:03:00,692.673,1173.412,-2.3,-3,-2.9,-2.1,-82.8,-5.3,0,0,0,-4.3,-4,-4.2,-4.1,-3.5,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-4.3,-4,-4.2,-4.1,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/03/30 18:36:00,692.673,1211.867,-2.5,-3.1,-3.3,-2.2,-83,-5.2,0,0,0,-4.4,-4.4,-3.8,-4,-3.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,-4.4,-3.8,-4,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/04/13 18:36:00,692.673,1225.867,-2.9,-2.9,-3.1,-1.9,-82.7,-5,0,0,0,-5,-4.4,-4.8,-4.6,-3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,-4.4,-4.8,-4.6,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,695,SP 5577+7.000,2015/04/27 16:47:00,692.673,1226.9,-2.6,-3.3,-3.1,-2.2,-82.8,-5.3,0,0,0,-4.6,-4.2,-4.4,-4.3,-3.5,0,0,-173479.9424,-1704.592,49.3178,-173485.0975,-1708.5481,45.253,-173475.8106,-1701.2485,45.1868,-173485.0773,-1708.5936,42.8138,-173475.6988,-1701.2267,42.8187,,,,,,,0,0,0,0,0,0,0,,,-4.6,-4.2,-4.4,-4.3,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
