ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
136,136,SP 56+336.000,136.019384765625,139,2014/04/04 19:32:37,2014/04/04 19:37:27,2014/04/04 19:36:32,2014/04/17 18:03:54,2014/04/17 18:04:49,1899/12/30 00:00:00,1899/12/30 00:00:00,-173823.430332177,-1266.54714036974,34.6162009636443,-173828.100719441,-1270.14945231787,30.5250479720474,-173818.759679874,-1262.92291159383,30.4957420102554,-173828.099886436,-1270.34824550511,28.0234521234807,-173818.661839349,-1262.85723857244,28.0239115136646,,,,,,,-173823.422298376,-1266.54398301895,34.6127593426868,-173828.092509401,-1270.14672447224,30.524638786189,-173818.752511099,-1262.91835835342,30.496568646837,-173828.099886436,-1270.34824550511,28.0234521234807,-173818.661839349,-1262.85723857244,28.0239115136646,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
136,136,SP 56336.000,2014/04/04 19:32:00,136.019,138.611,0,,,,,,0,0,0,0,0,0,,,0,0,-173823.4303,-1266.5471,34.6162,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/05 07:37:00,136.019,141.051,-0.6,-1,-0.6,,,,0,0,0,-0.3,-0.5,-0.6,,,0,0,,,,-173828.1007,-1270.1495,30.525,-173818.7597,-1262.9229,30.4957,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.3,-0.5,-0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/05 18:47:00,136.019,141.982,-1.4,-1.2,-0.8,,,,0,0,0,-0.3,-0.6,-1,,,0,0,,,,-173828.1007,-1270.1495,30.525,-173818.7597,-1262.9229,30.4957,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.3,-0.6,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/06 18:22:00,136.019,143,-1.8,-2,-1.4,,,,0,0,0,-0.5,-0.8,-1.2,,,0,0,,,,-173828.1007,-1270.1495,30.525,-173818.7597,-1262.9229,30.4957,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.5,-0.8,-1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/07 17:39:00,136.019,143,-1.9,-2.4,-1.3,,,,0,0,0,-0.6,-1.1,-1.5,,,0,0,,,,-173828.1007,-1270.1495,30.525,-173818.7597,-1262.9229,30.4957,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.6,-1.1,-1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/08 19:09:00,125.985,144.519,-2,-2.3,-1.4,,,,0,0,0,-1.1,-1.2,-1.9,,,0,0,-173823.4289,-1266.5456,34.6131,,,,-173818.7593,-1262.921,30.4976,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.1,-1.2,-1.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/09 19:12:00,125.988,148.542,-2,-2.5,-1.6,,,,0,0,0,-2.2,-1.3,-1.7,,,0,0,-173823.4273,-1266.5475,34.6129,-173828.0969,-1270.1485,30.5251,-173818.7568,-1262.9223,30.4975,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.2,-1.3,-1.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/10 19:06:00,136.021,154.025,-2.4,-2.4,-1.7,,,,0,0,0,-3,-1.5,-1.3,,,0,0,-173823.4286,-1266.5483,34.6128,-173828.0993,-1270.1501,30.5258,-173818.758,-1262.9234,30.4969,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3,-1.5,-1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/11 18:40:00,136.022,159.431,-2.2,-2.5,-1.7,,,,0,0,0,-3.2,-2,-1.6,,,0,0,-173823.4233,-1266.5446,34.6121,-173828.0935,-1270.1472,30.5242,-173818.7529,-1262.919,30.497,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.2,-2,-1.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,SP 56+336.000,2014/04/13 11:36:00,136.022,163,-2.4,-2.3,-1.8,,,,0,0,0,-3.6,-2.2,-1.8,,,0,0,-173823.4223,-1266.544,34.6128,-173828.0925,-1270.1467,30.5246,-173818.7525,-1262.9184,30.4966,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.6,-2.2,-1.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
