ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
436,436,SP 56+36.000,436.078662109375,439,2014/08/06 07:03:43,2014/08/06 06:59:19,2014/08/06 07:01:11,2014/08/07 10:51:01,2014/08/07 10:38:37,1899/12/30 00:00:00,1899/12/30 00:00:00,-173638.045728162,-1502.49082177828,42.5405932287955,-173643.20254746,-1506.50716584646,38.4544580838987,-173633.914238379,-1499.23520731303,38.4629874755953,-173643.316800795,-1506.57784315778,36.0158658647888,-173633.791590474,-1499.14498259229,35.9729379451618,,,,,,,-173638.046381581,-1502.49095056861,42.5401243516147,-173643.201541639,-1506.50715822506,38.4538817590801,-173633.914424022,-1499.23513145435,38.4634898604971,-173643.316800795,-1506.57784315778,36.0158658647888,-173633.791590474,-1499.14498259229,35.9729379451618,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
436,436,SP 56036.000,2014/08/05 19:12:00,436.079,436.05,0,0,0,,,,0,0,0,0,0,0,,,0,0,-173638.0457,-1502.4908,42.5406,-173643.2025,-1506.5072,38.4545,-173633.9142,-1499.2352,38.463,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56036.000,2014/08/06 06:03:00,436.079,438.723,-0.8,-0.4,-0.4,,,,0,0,0,-0.4,-0.3,-0.7,,,0,0,-173638.0457,-1502.4908,42.5406,-173643.2025,-1506.5072,38.4545,-173633.9142,-1499.2352,38.463,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.4,-0.3,-0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/06 19:02:00,436.078,442.51,-1.1,-0.6,-0.9,0,,,0,0,0,-0.5,-0.6,-0.5,0,0,0,0,-173638.0464,-1502.491,42.5401,-173643.2015,-1506.5072,38.4539,-173633.9144,-1499.2351,38.4635,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.5,-0.6,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/07 10:38:00,436.079,446.757,-1.5,-1,-1.2,-1,0,,0,0,0,-0.9,-0.5,-0.4,-0.3,-0.4,0,0,,,,,,,,,,,,,-173633.7916,-1499.145,35.9729,,,,,,,0,0,0,0,0,0,0,,,-0.9,-0.5,-0.4,-0.3,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/07 18:08:00,436.078,448.319,-1.7,-1.1,-1.6,-1.7,-0.4,-3.1,0,0,0,-1.3,-0.6,-0.6,-1,-0.5,0,0,-173638.0437,-1502.4891,42.5392,-173643.1992,-1506.506,38.455,-173633.913,-1499.2339,38.4624,-173643.3158,-1506.5777,36.0169,-173633.7923,-1499.1456,35.9727,,,,,,,0,0,0,0,0,0,0,,,-1.3,-0.6,-0.6,-1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/08 17:56:00,436.078,451,-1.9,-1.5,-2,-1.7,,,0,0,0,-1.4,-1,-0.8,-0.9,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1,-0.8,-0.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/09 18:07:00,436.078,451,-2.1,-1.1,-1.8,-1.9,,,0,0,0,-1.1,-0.9,-0.7,-1.3,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-0.9,-0.7,-1.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/10 18:21:00,436.078,451,-1.9,-1.2,-1.9,-1.7,,,0,0,0,-0.9,-0.6,-0.8,-0.7,-0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.6,-0.8,-0.7,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/11 17:39:00,436.078,451,-2.1,-1.4,-2.2,-2,,,0,0,0,-1,-0.8,-0.5,-1.2,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-0.8,-0.5,-1.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/12 18:37:00,436.078,451,-1.9,-1.7,-1.8,-2,,,0,0,0,-1.2,-0.8,-0.4,-1.4,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-0.8,-0.4,-1.4,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/13 19:02:00,436.078,451,-2.1,-1.2,-2.2,-2,,,0,0,0,-1.3,-0.5,-0.3,-1,-0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-0.5,-0.3,-1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,SP 56+36.000,2014/08/14 18:51:00,436.078,451,-2.3,-1.4,-2.1,-2.2,,,0,0,0,-1.5,-0.8,-0.7,-1.3,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.8,-0.7,-1.3,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
