ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
1110,1133,SP 5533+9.000,1132.84096679687,1137.4,2015/03/06 19:05:24,2015/03/10 17:55:31,2015/03/06 19:13:29,2015/03/10 17:45:01,2015/03/10 17:50:58,1899/12/30 00:00:00,1899/12/30 00:00:00,-173208.83492906,-2051.35935372591,61.0538196469186,-173213.965505534,-2055.26047105986,57.0197471410024,-173204.630503772,-2047.9433506347,57.179909468925,-173214.051049291,-2055.45721230925,54.3310861798863,-173204.487836413,-2047.81331980896,54.4500297851075,,,,,,,-173208.826412483,-2051.35168407035,61.0545696282579,-173213.965505534,-2055.26047105986,57.0197471410024,-173204.623477371,-2047.93544522028,57.1815827363948,-173214.051049291,-2055.45721230925,54.3310861798863,-173204.487836413,-2047.81331980896,54.4500297851075,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
1110,1133,SP 5533+9.000,2015/03/05 18:22:00,1132.841,1135.821,0,0,0,,,,0,0,0,0,0,0,,,0,0,-173208.8349,-2051.3594,61.0538,,,,-173204.6305,-2047.9434,57.1799,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/06 07:32:00,1132.841,1137.4,-1,-1.6,-1.2,,,,0,0,0,-1,-0.2,-0.4,,,0,0,-173208.8349,-2051.3594,61.0538,,,,-173204.6305,-2047.9434,57.1799,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1,-0.2,-0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/06 19:13:00,1132.841,1137.4,-0.8,-1.5,-1.1,,,,0,0,0,-1.5,-0.4,-0.6,,,0,0,-173208.8349,-2051.3594,61.0538,,,,-173204.6305,-2047.9434,57.1799,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.5,-0.4,-0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/07 06:55:00,1132.841,1137.4,-1,-1.6,-1.3,,,,0,0,0,-1,-0.2,-0.4,,,0,0,-173208.8349,-2051.3594,61.0538,,,,-173204.6305,-2047.9434,57.1799,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1,-0.2,-0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/07 17:14:00,1132.841,1137.4,-1.1,-1.5,-1.3,,,,0,0,0,-1.4,-0.6,-1.4,,,0,0,-173208.8349,-2051.3594,61.0538,,,,-173204.6305,-2047.9434,57.1799,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.4,-0.6,-1.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/09 06:40:00,1132.841,1137.317,-1.5,-1.8,-1.9,0,,,0,0,0,-1.8,-1,-1.6,0,0,0,0,-173208.8366,-2051.3613,61.052,,,,-173204.6339,-2047.9461,57.1775,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.8,-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/09 18:41:00,1132.841,1140.321,-1.4,-1.9,-2,-0.7,,,0,0,0,-1.8,-1,-2.4,-0.5,-0.6,0,0,-173208.8366,-2051.3613,61.052,,,,-173204.6339,-2047.9461,57.1775,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.8,-1,-2.4,-0.5,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/10 17:56:00,1132.841,1146.133,-2,-2.1,-2.2,-1.4,3.8,-3,0,0,0,-1.4,-1.6,-2.1,-1,-1.6,0,0,-173208.8313,-2051.3558,61.0542,-173213.9655,-2055.2605,57.0197,-173204.6286,-2047.9407,57.1811,-173214.051,-2055.4572,54.3311,-173204.4878,-2047.8133,54.45,,,,,,,0,0,0,0,0,0,0,,,-1.4,-1.6,-2.1,-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/11 18:25:00,1132.836,1152.254,-2.9,-2,-2.5,-2,1.4,-2.3,0,0,0,-2.2,-1.8,-2.3,-1.6,-2,0,0,-173208.8466,-2051.3624,61.0517,-173213.9794,-2055.2653,57.011,-173204.6425,-2047.9467,57.1795,-173214.0637,-2055.4631,54.3294,-173204.5026,-2047.8198,54.447,,,,,,,0,0,0,0,0,0,0,,,-2.2,-1.8,-2.3,-1.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1133,SP 5533+9.000,2015/03/12 19:36:00,1132.836,1158.55,-2.7,-2.4,-2.4,-2.2,2.2,,0,0,0,-2.3,-2.2,-2.4,-1.4,-2.4,0,0,-173208.8456,-2051.3615,61.0515,,,,-173204.642,-2047.9463,57.1796,-173214.0649,-2055.4625,54.3301,,,,,,,,,,0,0,0,0,0,0,0,,,-2.3,-2.2,-2.4,-1.4,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
