ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
11,11,SP 56+461.000,11.0854003906251,13.1,2014/02/11 18:29:38,2014/02/11 18:30:02,2014/02/11 18:31:32,2014/02/18 18:31:01,2014/02/18 18:32:17,1899/12/30 00:00:00,1899/12/30 00:00:00,-173900.423364268,-1168.15428786137,31.3799202136014,-173905.094686295,-1171.8225481935,27.2066243506671,-173895.67748306,-1164.45498877479,27.1825962843677,-173905.142942317,-1172.01647679068,24.6823287710257,-173895.520773919,-1164.41684775649,24.7338606658336,,,,,,,-173900.424626871,-1168.15009770684,31.3773641724874,-173905.095619461,-1171.81921161852,27.2064846040123,-173895.680032077,-1164.45037111796,27.1823307630783,-173905.142942317,-1172.01647679068,24.6823287710257,-173895.520773919,-1164.41684775649,24.7338606658336,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
11,11,SP 56461.000,2014/02/11 08:31:00,11.085,12.29,0,0,0,,,,0,0,0,0,0,0,,,0,0,-173900.4234,-1168.1543,31.3799,-173905.0947,-1171.8225,27.2066,-173895.6775,-1164.455,27.1826,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/11 18:31:00,11.085,13.54,-0.1,-0.4,0.2,,,,0,0,0,-0.2,-0.1,-0.4,,,0,0,-173900.4234,-1168.1543,31.3799,-173905.0947,-1171.8225,27.2066,-173895.6775,-1164.455,27.1826,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.2,-0.1,-0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/12 09:31:00,11.084,15.415,-0.5,-0.8,0.3,,,,0,0,0,-0.7,0,-1.1,,,0,0,-173900.4247,-1168.1536,31.3793,-173905.0975,-1171.8224,27.2066,-173895.6802,-1164.4545,27.1815,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.7,0,-1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/12 15:31:00,11.084,16.165,-0.3,-1,-0.2,,,,0,0,0,-0.5,-0.2,-1,,,0,0,-173900.4247,-1168.1536,31.3793,-173905.0975,-1171.8224,27.2066,-173895.6802,-1164.4545,27.1815,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.5,-0.2,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/13 07:18:00,11.084,18.15,-0.4,-1.2,0.1,,,,0,0,0,-0.9,-0.2,-0.6,,,0,0,-173900.4223,-1168.1523,31.3791,-173905.0943,-1171.8216,27.2064,-173895.6782,-1164.4527,27.182,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.9,-0.2,-0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/13 16:18:00,11.084,19.65,-0.5,-1.2,0.1,,,,0,0,0,-1.4,-0.3,-0.7,,,0,0,-173900.4223,-1168.1523,31.3791,-173905.0943,-1171.8216,27.2064,-173895.6782,-1164.4527,27.182,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.4,-0.3,-0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/14 19:18:00,11.084,22.1,-0.5,-1.7,-0.4,,,,0,0,0,-2.2,-0.5,-1.2,,,0,0,-173900.4233,-1168.1532,31.3746,-173905.0949,-1171.823,27.2036,-173895.6778,-1164.4543,27.1794,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.2,-0.5,-1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/15 18:15:00,0,22.1,-0.9,-2,-0.2,,,,0,0,0,-3.2,-0.6,-1.4,,,0,0,-173900.4245,-1168.1496,31.3763,-173905.0958,-1171.8196,27.2061,-173895.6797,-1164.4506,27.181,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.2,-0.6,-1.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/17 18:14:00,11.081,22.568,-0.5,-1.9,-0.2,,,,0,0,0,-3.1,-0.3,-1,,,0,0,-173900.426,-1168.1504,31.3769,-173905.0977,-1171.8209,27.2068,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.1,-0.3,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,SP 56+461.000,2014/02/17 18:15:00,11.085,22.569,-0.9,-1.8,-0.4,0,0,,0,0,0,-3,-0.4,-0.8,0,0,0,0,,,,,,,,,,-173905.152,-1172.0015,24.6808,-173895.5347,-1164.4071,24.7339,,,,,,,0,0,0,0,0,0,0,,,-3,-0.4,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
