ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
126,126,SP 56+346.000,125.988232421875,128,2014/04/02 19:05:16,2014/04/02 19:00:53,2014/04/02 19:01:48,2014/04/09 14:58:53,2014/04/09 14:57:17,1899/12/30 00:00:00,1899/12/30 00:00:00,-173829.596875902,-1258.63437287146,34.3777487122341,-173834.221889278,-1262.32732419969,30.2140846045325,-173824.91340799,-1255.07613347484,30.2119313600159,-173834.311281285,-1262.4434699911,27.7427380644991,-173824.854566913,-1254.97866621913,27.7544098426961,,,,,,,-173829.594198955,-1258.63159414983,34.3738035268347,-173834.221096397,-1262.32534320682,30.2104186357358,-173824.912346273,-1255.07438219715,30.2096398243966,-173834.311281285,-1262.4434699911,27.7427380644991,-173824.854566913,-1254.97866621913,27.7544098426961,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
126,126,SP 56346.000,2014/04/02 19:05:00,125.988,128.021,0,0,0,,,,0,0,0,0,0,0,,,0,0,-173829.5969,-1258.6344,34.3777,-173834.2219,-1262.3273,30.2141,-173824.9134,-1255.0761,30.2119,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/03 07:03:00,116.083,131.01,-0.8,-0.6,-0.4,,,,0,0,0,-0.3,-0.7,-0.6,,,0,0,-173835.7041,-1250.8372,34.0613,-173834.2211,-1262.3253,30.2104,-173824.9123,-1255.0744,30.2096,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.3,-0.7,-0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/03 18:57:00,116.083,133.49,-1,-0.8,-0.8,,,,0,0,0,-0.9,-1,-1.1,,,0,0,-173829.5942,-1258.6316,34.3738,-173834.2211,-1262.3253,30.2104,-173824.9123,-1255.0744,30.2096,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.9,-1,-1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/04 18:35:00,116.083,138.413,-1.3,-1.1,-0.9,,,,0,0,0,-1.1,-0.9,-1.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-0.9,-1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/05 18:41:00,116.083,141.974,-1.5,-0.8,-0.9,,,,0,0,0,-0.8,-1.2,-1.4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-1.2,-1.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/06 19:41:00,116.083,143,-1.6,-1.2,-1.2,,,,0,0,0,-1.2,-1.5,-1.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-1.5,-1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/07 19:37:00,116.083,143,-1.7,-1,-1.1,,,,0,0,0,-1,-1.2,-1.6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1.2,-1.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/08 18:06:00,116.083,144.388,-1.8,-1.3,-1,,,,0,0,0,-1.3,-1.2,-1.9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-1.2,-1.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/09 14:58:00,125.988,147.66,-1.8,-1.3,-1.2,0,0,,0,0,0,-1.3,-1.5,-1.8,0,0,0,0,,,,,,,,,,-173834.3113,-1262.4435,27.7427,-173824.8546,-1254.9787,27.7544,,,,,,,0,0,0,0,0,0,0,,,-1.3,-1.5,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,SP 56+346.000,2014/04/11 15:21:00,125.988,158.74,-1.9,-1.3,-1.4,-0.3,-0.1,,0,0,0,-1.4,-1.4,-2,-0.1,-0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.4,-2,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
