ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
256,256,SP 56+216.000,256.030029296875,257,2014/06/09 18:47:02,2014/06/07 19:42:09,2014/06/07 19:44:30,2014/06/11 15:17:55,2014/06/11 14:50:53,1899/12/30 00:00:00,1899/12/30 00:00:00,-173749.076214419,-1360.75177091004,37.773909629849,-173754.136345259,-1364.69425276791,33.654989440155,-173744.810350713,-1357.46044593241,33.6589219366383,-173754.190859232,-1364.9174570743,31.2137480182323,-173744.695961945,-1357.38722430149,31.177516571842,,,,,,,-173749.073773908,-1360.74963137597,37.7717570795129,-173754.139335189,-1364.69591910088,33.655840345886,-173744.814096811,-1357.4610923799,33.6575245476434,-173754.190859232,-1364.9174570743,31.2137480182323,-173744.695961945,-1357.38722430149,31.177516571842,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
256,256,SP 56216.000,2014/06/07 19:44:00,255.908,255.592,0,0,0,,,,0,0,0,0,0,0,,,0,0,,,,-173754.1363,-1364.6943,33.655,-173744.8104,-1357.4604,33.6589,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/09 07:28:00,0,257.019,-0.9,-0.8,-0.5,,,,0,0,0,-2.1,-0.9,-0.7,,,0,0,,,,-173754.1406,-1364.6966,33.6577,-173744.8139,-1357.4623,33.6617,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.1,-0.9,-0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/09 18:47:00,256.03,257.491,-0.8,-1.6,-1.3,0,,,0,0,0,-2.5,-1.2,-0.8,0,0,0,0,-173749.0762,-1360.7518,37.7739,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.5,-1.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/10 15:18:00,0,259.383,-0.8,-2,-1.5,-0.7,,,0,0,0,-2.8,-1.4,-1,-0.1,-0.2,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.8,-1.4,-1,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/10 17:39:00,0,259.775,-0.8,-2.7,-1.6,-0.5,,,0,0,0,-3.3,-1.6,-1.4,-0.2,-0.3,0,0,-173749.0738,-1360.7496,37.7718,-173754.1393,-1364.6959,33.6558,-173744.8141,-1357.4611,33.6575,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.3,-1.6,-1.4,-0.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/11 18:55:00,256.03,264.979,-1.5,-3.2,-1.6,-0.6,,0.9,0,0,0,-3.3,-1.8,-2,-0.3,-0.8,0,0,-173749.0848,-1360.7579,37.7664,-173754.1504,-1364.7023,33.6532,-173744.8262,-1357.4687,33.6535,,,,-173744.6965,-1357.3869,31.1775,,,,,,,0,0,0,0,0,0,0,,,-3.3,-1.8,-2,-0.3,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/12 15:16:00,256.03,269.722,-1.4,-4.5,-1.8,-0.8,-14.3,,0,0,0,-3.9,-2.4,-2.4,-0.5,-1,0,0,-173749.0852,-1360.7584,37.766,,,,,,,-173754.1904,-1364.917,31.2142,,,,,,,,,,0,0,0,0,0,0,0,,,-3.9,-2.4,-2.4,-0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/13 18:31:00,256.029,275.879,-1.6,-5,-1.7,-1,,,0,0,0,-4.8,-3,-3.5,-1.2,-1.6,0,0,-173749.0821,-1360.7557,37.7691,,,,-173744.8231,-1357.4657,33.6542,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.8,-3,-3.5,-1.2,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/14 18:58:00,256.029,280.496,-1.6,-5.3,-1.8,-1.8,,,0,0,0,-4.8,-4.2,-4,-2,-2.4,0,0,-173749.0821,-1360.7557,37.7691,,,,-173744.8231,-1357.4657,33.6542,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.8,-4.2,-4,-2,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,SP 56+216.000,2014/06/16 18:58:00,256.029,282,-1.9,-5.6,-2.1,-2.1,,,0,0,0,-5.3,-4.5,-4.7,-2.3,-2.4,0,0,-173749.0821,-1360.7557,37.7691,,,,-173744.8231,-1357.4657,33.6542,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.3,-4.5,-4.7,-2.3,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
