ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
396,396,SP 56+76.000,396.083642578125,398,2014/07/19 18:20:16,2014/07/19 19:44:45,2014/07/19 15:38:23,2014/07/23 18:56:50,2014/07/23 16:50:18,1899/12/30 00:00:00,1899/12/30 00:00:00,-173662.781682817,-1471.06393501627,41.4334847338671,-173667.849882429,-1474.99272583984,37.3783093343664,-173658.577234687,-1467.67475923756,37.3650292712921,-173668.079916275,-1475.0372574063,34.9219774673325,-173658.460377163,-1467.63444255257,34.9111899344466,,,,,,,-173662.804480882,-1471.07937580573,41.4368120531918,-173667.849882429,-1474.99272583984,37.3783093343664,-173658.595448283,-1467.68856164951,37.3685833861179,-173668.079916275,-1475.0372574063,34.9219774673325,-173658.460377163,-1467.63444255257,34.9111899344466,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
396,396,SP 56076.000,2014/07/19 15:38:00,395.897,396.079,0,0,0,,,,0,0,0,0,0,0,,,0,0,,,,,,,-173658.5772,-1467.6748,37.365,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/19 18:20:00,396.084,396.417,-0.2,-0.4,-0.3,,,,0,0,0,-0.6,-0.3,-1.8,,,0,0,-173662.7817,-1471.0639,41.4335,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.6,-0.3,-1.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/21 07:25:00,396.084,398,-0.9,-1.6,-1.2,0,,,0,0,0,-1.5,-1.1,-2.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-1.1,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/21 18:29:00,396.084,398,-0.9,-1.9,-1.6,-0.9,,,0,0,0,-1.6,-0.8,-3.4,0.1,-2.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-0.8,-3.4,0.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/22 07:23:00,396.084,398.048,-1,-2.1,-1.9,-1.5,,,0,0,0,-1.7,-1,-3.5,-0.3,-2.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-1,-3.5,-0.3,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/22 18:12:00,396.084,399.4,-1.3,-2.3,-2.7,-2,,,0,0,0,-1.5,-1,-3.5,-0.6,-2.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-1,-3.5,-0.6,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/23 07:16:00,396.084,401.056,-1.5,-2.3,-3.1,-2.3,,,0,0,0,-1.9,-1.1,-3.8,-0.4,-2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,-1.1,-3.8,-0.4,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/23 18:25:00,396.084,403.378,-1.7,-2.4,-3.1,-2.5,,,0,0,0,-1.7,-1.1,-3.9,-0.5,-3.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-1.1,-3.9,-0.5,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/24 18:34:00,396.084,409.374,-1.7,-2.4,-3.3,-2.7,,,0,0,0,-1.7,-0.9,-3.7,-0.3,-2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-0.9,-3.7,-0.3,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,SP 56+76.000,2014/07/25 18:34:00,396.084,415.41,-1.8,-2.4,-3.5,-2.6,,,0,0,0,-2,-1.1,-3.6,-0.5,-2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-1.1,-3.6,-0.5,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
