ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
176,176,SP 56+296.000,176.039208984375,180,2014/04/23 17:59:43,2014/04/23 16:22:16,2014/04/23 16:25:57,2014/05/22 20:03:00,2014/05/22 19:52:28,1899/12/30 00:00:00,1899/12/30 00:00:00,-173798.75469883,-1298.05481747013,35.6657704355454,-173803.447041185,-1301.64696826397,31.5458443362356,-173794.070430295,-1294.51188372927,31.5615113462694,-173803.46502735,-1301.89748225369,29.1135119655718,-173794.02478846,-1294.30522544679,29.0945068623807,,,,,,,-173798.763607901,-1298.06131377007,35.6649190441311,-173803.455687244,-1301.6531502391,31.5429500307969,-173794.07917494,-1294.51920331207,31.5623372695469,-173803.46502735,-1301.89748225369,29.1135119655718,-173794.02478846,-1294.30522544679,29.0945068623807,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
176,176,SP 56296.000,2014/04/23 06:25:00,175.868,177.878,0,0,0,,,,0,0,0,0,0,0,,,0,0,,,,-173803.447,-1301.647,31.5458,-173794.0704,-1294.5119,31.5615,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/23 17:59:00,176.039,180.288,-0.1,-0.8,-0.4,,,,0,0,0,-0.7,-1.5,-0.5,,,0,0,-173798.7547,-1298.0548,35.6658,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.7,-1.5,-0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/24 18:34:00,156.049,183,-0.2,-1.3,-0.8,0,,,0,0,0,-0.9,-2.5,-0.8,0,0,0,0,-173798.7636,-1298.0613,35.6649,-173803.4557,-1301.6532,31.543,-173794.0792,-1294.5192,31.5623,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.9,-2.5,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/25 06:49:00,156.049,183,-0.6,-0.9,-1,-0.1,,,0,0,0,-0.8,-2.8,-0.8,-0.4,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-2.8,-0.8,-0.4,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/25 17:38:00,156.049,183,-0.5,-1.1,-1.1,-0.4,,,0,0,0,-1,-2.9,-1,-0.5,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-2.9,-1,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/26 06:53:00,156.049,183,-0.5,-1.9,-0.6,-1,,,0,0,0,-1.1,-2.7,-1.2,-0.6,-0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-2.7,-1.2,-0.6,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/26 17:56:00,156.049,183,-0.5,-1.8,-1.2,-1.3,,,0,0,0,-1,-2.7,-1.2,-0.7,-0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-2.7,-1.2,-0.7,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/27 17:00:00,156.049,183,-0.7,-1.7,-1.2,-1.6,,,0,0,0,-1,-2.9,-1.2,-0.8,-0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-2.9,-1.2,-0.8,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/28 17:46:00,156.049,183,-0.5,-1.9,-1.4,-1.4,,,0,0,0,-1.1,-2.7,-1,-0.9,-0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-2.7,-1,-0.9,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,SP 56+296.000,2014/04/29 18:36:00,156.049,183,-0.4,-2,-1.1,-1.5,,,0,0,0,-1.3,-2.5,-1.5,-0.9,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-2.5,-1.5,-0.9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
