ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
793,901,STA 645+81,1020.33959960938,1028.5,2008/03/25 13:03:09,2008/03/25 13:03:45,2008/03/25 13:04:26,2008/04/14 16:16:34,2008/04/12 10:03:09,1899/12/30 00:00:00,1899/12/30 00:00:00,-102480.333572555,-11207.7987120492,74.665208690491,-102485.865353458,-11206.0238609741,70.4475504428555,-102474.759263323,-11209.7210198755,70.4356652297529,-102486.206398189,-11205.9910419432,68.3882306369238,-102474.459916857,-11209.8445850794,68.3914613862246,,,,,,,-102480.321697438,-11207.7890142212,74.6781986101521,-102485.862692703,-11206.0473568416,70.4448638306005,-102474.711289974,-11209.7048056262,70.4267255227836,-102486.211889913,-11205.9892516739,68.3884044389213,-102474.47195718,-11209.8407296613,68.3937244103783,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
901,1022,STA 644+60.5,2008/03/25 13:05:00,1020.339,1021.007,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102480.3352,-11207.7972,74.6671,-102485.8661,-11206.0232,70.4469,-102474.7592,-11209.7211,70.4356,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/25 19:04:00,1020.325,1021.506,-4,3.4,0,,,,0,0,0,-3,0.9,-1.1,,,0,0,-102480.315,-11207.7892,74.6772,-102485.8569,-11206.0278,70.4484,-102474.7502,-11209.723,70.4345,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3,0.9,-1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/26 11:34:00,1020.324,1023.261,-2.5,3,-1.5,,,,0,0,0,-2.3,-2.1,-2.3,,,0,0,-102480.3196,-11207.7867,74.6779,-102485.8621,-11206.0299,70.4455,-102474.7304,-11209.7085,70.4334,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.3,-2.1,-2.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/27 16:04:00,1020.325,1027.256,-2.5,1.4,-3,,,,0,0,0,-4.4,-3.8,-3.9,,,0,0,-102480.3144,-11207.7896,74.6759,-102485.8578,-11206.0349,70.4438,-102474.726,-11209.7084,70.4318,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.4,-3.8,-3.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/28 07:07:00,1020.326,1028.5,-1.1,-0.3,-3.3,,,,0,0,0,-6,-5.3,-5.5,,,0,0,-102480.3068,-11207.7934,74.6742,-102485.852,-11206.0386,70.4423,-102474.7201,-11209.7109,70.4302,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6,-5.3,-5.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/29 16:50:00,1020.326,1028.5,-4,2.4,-3.7,,,,0,0,0,-5.3,-5,-4.5,,,0,0,-102480.3139,-11207.7907,74.6749,-102485.8556,-11206.0372,70.4425,-102474.7239,-11209.7092,70.4311,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.3,-5,-4.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/03/31 18:40:00,1020.326,1030.444,-3,1.4,-3.8,,,,0,0,0,-6.3,-5.7,-6.1,,,0,0,-102480.3193,-11207.7885,74.6739,-102485.8624,-11206.0347,70.4418,-102474.7305,-11209.7058,70.4295,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.3,-5.7,-6.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/04/01 11:14:00,1020.324,1033.206,-3,1.9,-4.6,,,,0,0,0,-6.4,-7,-7.1,,,0,0,-102480.3095,-11207.7905,74.6738,-102485.8523,-11206.0387,70.4405,-102474.7202,-11209.7064,70.4285,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.4,-7,-7.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/04/01 17:35:00,1020.324,1034.264,-2.5,2.7,-3.9,,,,0,0,0,-5.7,-6.8,-6.8,,,0,0,-102480.3103,-11207.7902,74.6746,-102485.8533,-11206.0387,70.4407,-102474.7204,-11209.7062,70.4289,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.7,-6.8,-6.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1022,STA 644+60.5,2008/04/02 11:20:00,1020.325,1037.222,-3.7,0.5,-6.8,,,,0,0,0,-5.2,-5.5,-5.4,,,0,0,-102480.3153,-11207.7889,74.675,-102485.8578,-11206.0387,70.4421,-102474.7273,-11209.7041,70.4303,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.2,-5.5,-5.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
