ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
13,13,STA 654+69,13.518994140625,28.93,2007/01/26 19:11:19,2007/01/26 19:13:11,2007/01/26 19:15:58,2007/02/26 20:00:58,2007/02/27 11:57:38,1899/12/30 00:00:00,1899/12/30 00:00:00,-102082.996236603,-10283.4893351124,60.023500266984,-102088.598629956,-10281.3483789352,55.8207670812967,-102077.486874754,-10285.6731530418,55.8088466191353,-102088.862319775,-10281.1320903543,53.4057104815825,-102077.382434098,-10286.198401217,53.3752112796688,,,,,,,-102083.046148604,-10283.4532862345,60.0104763658874,-102088.607196384,-10281.3375308341,55.8197706584432,-102077.484376617,-10285.6773667285,55.821565120443,-102088.844219299,-10281.1055591705,53.6920998877051,-102077.384934567,-10286.1949920273,53.3960107180675,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
14,13,STA 654+69,2007/01/26 19:17:00,13.519,15,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102082.997,-10283.4893,60.022,-102088.5995,-10281.3479,55.8199,-102077.487,-10285.673,55.8085,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/27 08:10:00,,17,-0.4,1,2.7,,,,0,0,0,-0.2,-2,-0.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-2,-0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/27 19:18:00,13.501,18,-0.7,1.9,5.4,,,,0,0,0,-0.4,-4,-0.5,,,0,0,-102083.0417,-10283.4537,60.0091,-102088.6042,-10281.3435,55.8167,-102077.4887,-10285.6737,55.8084,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.4,-4,-0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/29 07:09:00,13.501,18,-1.1,3.7,7.9,,,,0,0,0,-0.6,-4,-0.4,,,0,0,-102083.0467,-10283.4514,60.0091,-102088.607,-10281.3423,55.8163,-102077.4891,-10285.6731,55.8089,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.6,-4,-0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/29 19:10:00,13.5,19,-1.5,4.4,5.9,,,,0,0,0,-0.8,-4,-0.3,,,0,0,-102083.046,-10283.4503,60.0087,-102088.6075,-10281.342,55.8167,-102077.4939,-10285.6698,55.8086,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-0.8,-4,-0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/30 08:55:00,13.5,22,-3,5.1,4,,,,0,0,0,0,-4.8,-2.6,,,0,0,-102083.0499,-10283.4497,60.0095,-102088.6083,-10281.3416,55.816,-102077.4939,-10285.6705,55.8063,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,-4.8,-2.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/30 18:49:00,-117.9,22,-2.5,3.4,3.1,,,,0,0,0,-2,-5.8,-3.1,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2,-5.8,-3.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/01/31 18:51:00,-16.554,22,-2,1.7,2.3,,,,0,0,0,-4,-6.8,-3.5,,,0,0,,,,-102088.6067,-10281.3422,55.8139,-102077.4935,-10285.6699,55.8054,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4,-6.8,-3.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/02/01 18:59:00,13.501,24,-1.6,-0.1,4.9,,,,0,0,0,-5.8,-7.3,-3.8,,,0,0,-102083.0441,-10283.4528,60.0037,-102088.6051,-10281.3404,55.8134,-102077.4902,-10285.6707,55.8051,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.8,-7.3,-3.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,STA 654+69,2007/02/02 19:20:00,13.503,27,-0.5,0.6,6.5,,,,0,0,0,-7.7,-10.1,-5.6,,,0,0,-102083.0395,-10283.4563,60.0018,-102088.6015,-10281.3444,55.8106,-102077.4849,-10285.6746,55.8032,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.7,-10.1,-5.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
