ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
868,989,STA 644+93,1118.79555664063,1140,2008/05/15 18:43:57,2008/05/15 18:44:37,2008/05/15 18:45:15,2008/06/09 17:38:56,2008/06/09 17:39:30,1899/12/30 00:00:00,1899/12/30 00:00:00,-102508.47479003,-11302.1659939187,75.3917235568639,-102514.120740299,-11300.5183033634,71.3877595907605,-102502.983532723,-11303.634888985,71.3843982609133,-102514.435638294,-11300.3906602941,69.1826867024079,-102502.615198165,-11303.7341642833,69.1849893615789,,,,,,,-102508.438551689,-11302.1743772896,75.3798043720034,-102514.086670143,-11300.5307505953,71.3829783732726,-102502.965744318,-11303.6318729355,71.3736277585395,-102514.434529527,-11300.3924447386,69.1804963144925,-102502.613324229,-11303.7316799013,69.1831916301405,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
989,1120,STA 643+62.6,2008/05/15 18:46:00,1118.796,1119.753,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102508.4748,-11302.1662,75.3924,-102514.1208,-11300.5182,71.3872,-102502.9836,-11303.635,71.3845,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/16 18:10:00,1118.796,1122.2,-1.2,-0.6,-0.1,,,,0,0,0,-2.5,-0.5,-1.9,,,0,0,-102508.4795,-11302.1654,75.3866,-102514.1263,-11300.5182,71.3868,-102502.988,-11303.6335,71.3812,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.5,-0.5,-1.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/17 16:10:00,1118.796,1123.575,-1.8,-1.1,0.7,,,,0,0,0,-5.1,-0.9,-3.2,,,0,0,-102508.4795,-11302.1654,75.3866,-102514.1263,-11300.5182,71.3868,-102502.988,-11303.6335,71.3812,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.1,-0.9,-3.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/19 17:30:00,1118.798,1126.85,-0.8,-1.6,1.5,,,,0,0,0,-6.8,-3,-4.1,,,0,0,-102508.4838,-11302.1663,75.385,-102514.131,-11300.5171,71.3848,-102502.992,-11303.6329,71.3803,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.8,-3,-4.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/20 17:31:00,1118.794,1130.303,-2.3,-0.4,1.5,,,,0,0,0,-8.1,-3.3,-6,,,0,0,-102508.4756,-11302.1645,75.3836,-102514.1232,-11300.5205,71.3845,-102502.9835,-11303.6339,71.3784,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-8.1,-3.3,-6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/21 17:34:00,1118.797,1134.761,-1.6,0.1,2.6,,,,0,0,0,-8.5,-4.3,-6.4,,,0,0,-102508.4803,-11302.1657,75.3832,-102514.127,-11300.5174,71.3835,-102502.9865,-11303.6317,71.378,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-8.5,-4.3,-6.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/23 18:38:00,1118.798,1139,-2.9,-1.6,1.7,,,,0,0,0,-9.6,-2.9,-5.7,,,0,0,-102508.4839,-11302.1656,75.3821,-102514.1308,-11300.5175,71.3848,-102502.991,-11303.6311,71.3787,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-9.6,-2.9,-5.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/26 17:43:00,1118.796,1139,-1.8,-1.6,2.2,,,,0,0,0,-10.2,-4.6,-6.8,,,0,0,-102508.4795,-11302.1655,75.3815,-102514.1274,-11300.5184,71.3832,-102502.9869,-11303.6314,71.3776,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.2,-4.6,-6.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/27 17:46:00,1118.796,1140.346,-2.4,-1,1.7,,,,0,0,0,-11,-5.2,-8.2,,,0,0,-102508.4802,-11302.165,75.3807,-102514.1277,-11300.519,71.3826,-102502.9875,-11303.6314,71.3762,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11,-5.2,-8.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/27 18:09:00,1118.796,1140.394,-2.8,-1.8,1.5,,,,0,0,0,-11,-5.2,-8.2,,,0,0,-102508.4497,-11302.1729,75.3813,-102514.0975,-11300.5276,71.3839,-102502.957,-11303.6378,71.3777,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11,-5.2,-8.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/28 18:54:00,1118.796,1144.479,-3,-1.3,2.6,,,,0,0,0,-11.3,-4.6,-8.4,,,0,0,-102508.4503,-11302.173,75.381,-102514.0982,-11300.5268,71.3845,-102502.9567,-11303.6374,71.3775,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.3,-4.6,-8.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/29 18:37:00,1118.794,1147.484,-2.1,-1.4,2.1,,,,0,0,0,-9.4,-4.3,-7.1,,,0,0,-102508.4512,-11302.1708,75.3829,-102514.0998,-11300.5273,71.3847,-102502.9589,-11303.6384,71.3788,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-9.4,-4.3,-7.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/05/31 15:24:00,1118.793,1148,-0.5,-1.2,2.1,,,,0,0,0,-10.2,-3.2,-6.7,,,0,0,-102508.4537,-11302.1689,75.3822,-102514.1066,-11300.5285,71.3858,-102502.9609,-11303.6381,71.3792,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.2,-3.2,-6.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/02 18:27:00,1118.794,1150.385,-2,-1.6,2.7,,,,0,0,0,-11.1,-5.1,-8.5,,,0,0,-102508.4535,-11302.1704,75.3812,-102514.1031,-11300.5275,71.3839,-102502.9612,-11303.6373,71.3774,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.1,-5.1,-8.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/03 18:28:00,1118.793,1154.911,-2,-1.3,2.1,,,,0,0,0,-11.9,-5.5,-8.4,,,0,0,-102508.4519,-11302.1694,75.3804,-102514.1024,-11300.5287,71.3835,-102502.9589,-11303.6375,71.3775,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.9,-5.5,-8.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/04 18:49:00,1118.793,1157.492,-1.4,-1.8,2.3,,,,0,0,0,-11.3,-4.7,-8,,,0,0,-102508.4544,-11302.1686,75.381,-102514.1057,-11300.5272,71.3844,-102502.9622,-11303.6369,71.3778,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.3,-4.7,-8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/05 18:23:00,1118.793,1159.565,-1.1,-2.4,2.2,,,,0,0,0,-12.1,-5.6,-8.6,,,0,0,-102508.45,-11302.1698,75.3803,-102514.1016,-11300.529,71.3835,-102502.9583,-11303.638,71.3773,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-12.1,-5.6,-8.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/06 18:09:00,1118.793,1161.765,-2.2,-2.4,2.6,,,,0,0,0,-12.1,-5.4,-8.5,,,0,0,-102508.4578,-11302.1679,75.3803,-102514.108,-11300.5265,71.3836,-102502.9661,-11303.636,71.3774,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-12.1,-5.4,-8.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/09 17:41:00,1118.792,1162.3,-4,-2.6,0.1,0,4.6,-20.1,0,0,0,-11.6,-5.2,-9.2,0,0,0,0,-102508.4574,-11302.1668,75.3807,-102514.1047,-11300.5237,71.3838,-102502.9657,-11303.634,71.3767,-102514.4357,-11300.3904,69.1822,-102502.6154,-11303.7342,69.1853,,,,,,,0,0,0,0,0,0,0,,,-11.6,-5.2,-9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/10 18:54:00,1118.792,1162.3,-3.7,-2,0.1,0.3,4.2,-19.7,0,0,0,-13.1,-7,-10.7,-1.1,-1.5,0,0,-102508.4606,-11302.1662,75.3792,-102514.1079,-11300.5228,71.3821,-102502.969,-11303.6335,71.3752,-102514.439,-11300.3896,69.1816,-102502.6183,-11303.7333,69.1835,,,,,,,0,0,0,0,0,0,0,,,-13.1,-7,-10.7,-1.1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/11 18:30:00,1118.793,1162.3,-3.3,-2,0.3,-0.4,3.9,-20.1,0,0,0,-13.1,-7.1,-10.5,-1.1,-1.4,0,0,-102508.4595,-11302.1673,75.3792,-102514.1082,-11300.5222,71.3819,-102502.9676,-11303.6336,71.3754,-102514.4374,-11300.3902,69.1816,-102502.6174,-11303.7337,69.1836,,,,,,,0,0,0,0,0,0,0,,,-13.1,-7.1,-10.5,-1.1,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/18 11:32:00,1118.793,1163.3,-3.8,-2.1,-0.1,-0.4,4.3,-19.7,0,0,0,-13,-6.5,-10.2,-1,-1.3,0,0,-102508.4563,-11302.1684,75.3793,-102514.1032,-11300.5243,71.3825,-102502.9645,-11303.6355,71.3757,-102514.4349,-11300.3918,69.1817,-102502.6138,-11303.7355,69.1836,,,,,,,0,0,0,0,0,0,0,,,-13,-6.5,-10.2,-1,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/06/25 15:43:00,1118.794,1163.3,-3.2,-2.9,-0.3,-0.6,4.2,-19.9,0,0,0,-12.5,-6.1,-9.9,-0.8,-1,0,0,-102508.4386,-11302.1744,75.3798,-102514.0867,-11300.5308,71.383,-102502.9469,-11303.6388,71.3764,-102514.4176,-11300.3984,69.1824,-102502.5959,-11303.7388,69.184,,,,,,,0,0,0,0,0,0,0,,,-12.5,-6.1,-9.9,-0.8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/07/02 17:28:00,-117.9,1163.3,-3.6,-2.6,-0.8,-0.1,,,0,0,0,-12.9,-6.6,-10.2,-1.1,-1.8,0,0,,,,,,,-102502.9515,-11303.6374,71.3773,-102514.4224,-11300.3974,69.1841,-102502.6009,-11303.7367,69.1851,,,,,,,0,0,0,0,0,0,0,,,-12.9,-6.6,-10.2,-1.1,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1120,STA 643+62.6,2008/07/09 11:01:00,-117.9,1163.3,-3.7,-2.7,-0.6,-0.4,,,0,0,0,-13.2,-6.3,-10.6,-1.8,-1.8,0,0,,,,,,,-102502.9657,-11303.6319,71.3736,-102514.4345,-11300.3924,69.1805,-102502.6133,-11303.7317,69.1832,,,,,,,0,0,0,0,0,0,0,,,-13.2,-6.3,-10.6,-1.8,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
