ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
886,1006,STA 644+76,1138.11284179688,1140,2008/05/23 18:34:17,2008/05/23 18:35:04,2008/06/17 11:27:24,2008/06/10 18:50:57,2008/06/17 11:28:02,1899/12/30 00:00:00,1899/12/30 00:00:00,-102513.520989791,-11320.817348133,75.596917071608,-102519.335473723,-11319.2704207264,71.3324782375248,-102507.717550694,-11321.916938679,71.3483039960342,-102519.590773526,-11319.1760163309,69.1229520623203,-102507.430239708,-11322.0475288669,69.1899263013856,,,,,,,-102513.489662075,-11320.8268248802,75.5829960433364,-102519.306573415,-11319.2804679162,71.3237879410891,-102507.71668142,-11321.914478951,71.3483079276538,-102519.586008835,-11319.1777829349,69.1226043829384,-102507.429592444,-11322.0453114196,69.1900709212802,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
1006,1139,STA 643+43,2008/05/23 06:37:00,1138.113,1139,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102513.5214,-11320.8171,75.596,-102519.3354,-11319.2704,71.3328,-102507.8469,-11322.2383,71.3524,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/26 17:42:00,1138.113,1139,-0.3,-0.9,1,,,,0,0,0,-2.7,0,-2.1,,,0,0,-102513.5154,-11320.8185,75.5942,-102519.3313,-11319.2706,71.3325,-102507.842,-11322.2385,71.3512,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.7,0,-2.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/27 17:48:00,1138.113,1140.35,0.1,-1.6,1.3,,,,0,0,0,-5,-2.1,-3.5,,,0,0,-102513.5154,-11320.8187,75.5919,-102519.3318,-11319.2708,71.3303,-102507.8421,-11322.2383,71.3498,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5,-2.1,-3.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/27 18:08:00,1138.112,1140.392,-0.1,-0.9,1.1,,,,0,0,0,-5,-2,-3.5,,,0,0,-102513.4826,-11320.8267,75.5928,-102519.2985,-11319.2801,71.3305,-102507.8085,-11322.2455,71.3504,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5,-2,-3.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/28 19:00:00,1138.113,1144.5,-0.7,-1.2,-0.3,,,,0,0,0,-5.3,-2,-4.4,,,0,0,-102513.4837,-11320.8275,75.5925,-102519.2989,-11319.2801,71.3305,-102507.8102,-11322.2449,71.3495,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5.3,-2,-4.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/29 11:14:00,1138.113,1147.176,-1,-1.6,-0.6,,,,0,0,0,-7.3,-3.4,-5.9,,,0,0,-102513.4794,-11320.8288,75.5905,-102519.2947,-11319.2812,71.3291,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.3,-3.4,-5.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/29 11:15:00,1138.113,1147.177,-0.2,-0.1,0.4,,,,0,0,0,-6.5,-3.8,-6.7,,,0,0,-102513.48,-11320.8284,75.5914,-102519.2953,-11319.2808,71.3287,-102507.8056,-11322.2445,71.3472,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.5,-3.8,-6.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/29 18:38:00,1138.114,1147.485,0.2,-1.7,-0.6,,,,0,0,0,-6.1,-3.1,-5.9,,,0,0,-102513.4842,-11320.8282,75.5918,-102519.3,-11319.2798,71.3294,-102507.8114,-11322.2441,71.348,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.1,-3.1,-5.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/05/31 15:22:00,1138.113,1148,-0.5,-1.9,-0.2,,,,0,0,0,-7.3,-3.7,-5.7,,,0,0,-102513.4872,-11320.8266,75.5905,-102519.303,-11319.2797,71.3288,-102507.8139,-11322.2438,71.3482,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.3,-3.7,-5.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/02 18:26:00,1138.113,1150.382,-0.7,-2.8,-0.3,,,,0,0,0,-9.7,-4.7,-7.8,,,0,0,-102513.4859,-11320.8272,75.5881,-102519.3023,-11319.2796,71.3278,-102507.8132,-11322.243,71.3461,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-9.7,-4.7,-7.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/03 07:39:00,1138.114,1153.108,-0.9,-1.3,0.4,,,,0,0,0,-9.4,-5.5,-7.9,,,0,0,-102513.4848,-11320.828,75.5884,-102519.3002,-11319.2805,71.327,-102507.8105,-11322.2438,71.346,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-9.4,-5.5,-7.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/03 18:29:00,1138.114,1154.914,-0.8,-1.9,0.4,,,,0,0,0,-10.7,-6.3,-8.5,,,0,0,-102513.4845,-11320.8284,75.5871,-102519.3002,-11319.2804,71.3262,-102507.8102,-11322.243,71.3454,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.7,-6.3,-8.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/04 06:39:00,1138.115,1156.985,-0.5,-2.7,0.2,,,,0,0,0,-10.9,-5.9,-8.7,,,0,0,-102513.4758,-11320.8319,75.587,-102519.2922,-11319.2837,71.3266,-102507.8022,-11322.2454,71.3452,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.9,-5.9,-8.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/04 18:47:00,1138.115,1157.491,-0.3,-2.2,-0.3,,,,0,0,0,-10.5,-6.6,-9.1,,,0,0,-102513.4885,-11320.8281,75.5873,-102519.3042,-11319.2791,71.3259,-102507.8151,-11322.2423,71.3448,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.5,-6.6,-9.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1139,STA 643+43,2008/06/05 06:47:00,1138.115,1157.97,-0.4,-2.4,0,,,,0,0,0,-12.1,-7.9,-10.1,,,0,0,-102513.4844,-11320.8291,75.5857,-102519.3003,-11319.2805,71.3246,-102507.8106,-11322.2429,71.3438,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-12.1,-7.9,-10.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
