ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
155,155,STA 653+27,155.317236328125,125,2007/04/06 18:49:02,2007/04/06 18:49:32,2007/04/06 18:50:02,2007/05/14 18:43:20,2007/05/14 18:44:00,1899/12/30 00:00:00,1899/12/30 00:00:00,-102133.196365645,-10416.104761347,62.0208541480068,-102138.518833637,-10414.0525617397,57.9788207716952,-102127.852352069,-10418.0947997204,58.0193278308897,-102138.818364892,-10413.9008153405,55.7654950681484,-102127.520630425,-10418.2191752975,55.8033030215355,,,,,,,-102133.198637838,-10416.0966731066,62.0112072401117,-102138.513353815,-10414.0420336735,57.9781256053761,-102127.843895121,-10418.0772373435,58.0245590157921,-102138.817599236,-10413.894604487,55.7729352675373,-102127.519323266,-10418.2171362846,55.8015179463996,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
156,155,STA 653+27,2007/04/06 18:51:00,155.318,156.469,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102133.1962,-10416.1053,62.0217,-102138.5185,-10414.0527,57.9792,-102127.8513,-10418.0948,58.0201,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/07 11:16:00,155.317,159.178,-1.8,-1,-2.3,,,,0,0,0,-3.9,-3.4,-2.8,,,0,0,-102133.1995,-10416.1031,62.0169,-102138.5194,-10414.0494,57.9754,-102127.8556,-10418.092,58.0165,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.9,-3.4,-2.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/09 11:29:00,155.316,160.56,0.2,-2.7,-0.6,,,,0,0,0,-4.2,-4,-0.9,,,0,0,-102133.2066,-10416.0991,62.0166,-102138.5281,-10414.0433,57.9748,-102127.8634,-10418.0885,58.0185,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.2,-4,-0.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/09 16:09:00,155.325,161.144,-8,-3.5,-3.3,,,,0,0,0,-10.9,-4.1,-2,,,0,0,-102133.2027,-10416.1104,62.01,-102138.5165,-10414.0496,57.9747,-102127.8535,-10418.0917,58.0173,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.9,-4.1,-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/10 11:00:00,155.323,163.667,-8.7,-2.9,-3.4,,,,0,0,0,-11.6,-4.8,-2.9,,,0,0,-102133.2073,-10416.1063,62.0092,-102138.5205,-10414.0461,57.974,-102127.8576,-10418.0884,58.0164,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.6,-4.8,-2.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/10 23:20:00,155.323,165.722,-7.4,-2.7,-3.4,,,,0,0,0,-11.2,-5,-4.3,,,0,0,-102133.2022,-10416.1085,62.0096,-102138.5166,-10414.0485,57.9738,-102127.8535,-10418.0901,58.015,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.2,-5,-4.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/11 08:11:00,155.323,167.099,-8.1,-2.4,-3.3,,,,0,0,0,-11.3,-5.1,-4.2,,,0,0,-102133.2022,-10416.1085,62.0096,-102138.5166,-10414.0485,57.9738,-102127.8535,-10418.0901,58.015,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.3,-5.1,-4.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/11 18:06:00,155.324,167.925,-10.1,-2.3,-2.6,,,,0,0,0,-11.5,-4.9,-3.8,,,0,0,-102133.2028,-10416.1096,62.0076,-102138.5157,-10414.0503,57.9739,-102127.8502,-10418.0915,58.0155,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-11.5,-4.9,-3.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/12 11:01:00,155.324,169,-8.9,-2.2,-1.7,,,,0,0,0,-14,-7.2,-3.6,,,0,0,-102133.2026,-10416.1096,62.0068,-102138.5156,-10414.0498,57.9716,-102127.8507,-10418.0913,58.0157,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-14,-7.2,-3.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,155,STA 653+27,2007/04/13 15:02:00,155.325,170.674,-8.6,-2.5,-1.2,,,,0,0,0,-15.7,-8.6,-5,,,0,0,-102133.1842,-10416.1181,62.0052,-102138.4985,-10414.0601,57.9703,-102127.8319,-10418.0985,58.0144,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-15.7,-8.6,-5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
