ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
9,9,STA 654+73,9.41137695312501,28.93,2007/01/18 18:26:44,2007/01/18 18:27:32,2007/01/18 18:28:17,2007/02/26 19:58:13,2007/02/27 11:56:30,1899/12/30 00:00:00,1899/12/30 00:00:00,-102081.611698504,-10279.6215401643,59.9719689939998,-102087.259323099,-10277.6439693347,55.6937029557687,-102076.041655691,-10281.6620096996,55.7451425700744,-102087.453260929,-10277.3650506665,53.3035333213943,-102075.778538976,-10281.8122942193,53.3051430215669,,,,,,,-102081.61017907,-10279.6168389886,59.9775621922253,-102087.261263187,-10277.6321738271,55.6885964010119,-102076.044149436,-10281.6561965406,55.7428532537601,-102087.450938981,-10277.3610530941,53.3224200506973,-102075.779869482,-10281.8081511898,53.3257577709811,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
10,9,STA 654+73,2007/01/18 18:30:00,9.411,10.438,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102081.6119,-10279.6215,59.9716,-102087.2593,-10277.6439,55.6935,-102076.0419,-10281.662,55.7454,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/19 12:06:00,9.41,12.213,0.7,0,0.2,,,,0,0,0,-6.6,-7.8,-1,,,0,0,-102081.6065,-10279.6217,59.9654,-102087.2538,-10277.6432,55.6859,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.6,-7.8,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/19 17:47:00,9.411,12.449,2.4,-0.5,0.5,,,,0,0,0,-3.3,-3.2,-2.1,,,0,0,-102081.6116,-10279.621,59.9687,-102087.2616,-10277.6412,55.6905,-102076.0417,-10281.6604,55.743,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.3,-3.2,-2.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/20 10:05:00,,13,2,-1.5,1,,,,0,0,0,-5.1,-4.7,-3.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,-4.7,-3.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/20 17:33:00,,13,1,-1.9,1,,,,0,0,0,-6.9,-6.2,-3.9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9,-6.2,-3.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/22 11:48:00,9.41,13,0.8,-2.3,1.1,,,,0,0,0,-8.8,-7.9,-4.8,,,0,0,-102081.5997,-10279.625,59.9631,-102087.245,-10277.6489,55.6858,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-8.8,-7.9,-4.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/22 16:37:00,9.411,13,0.7,-2.6,1.3,,,,0,0,0,-6.2,-7.7,-5.6,,,0,0,-102081.6074,-10279.623,59.9657,,,,-102076.0396,-10281.6616,55.7395,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.2,-7.7,-5.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/23 07:41:00,9.41,13,0.5,-2.8,1.4,,,,0,0,0,-4.6,-7.5,-5.6,,,0,0,-102081.6025,-10279.6231,59.9674,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.6,-7.5,-5.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/25 10:16:00,,13,0.5,-2.8,1.5,,,,0,0,0,-6.7,-7.3,-5.7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,-7.3,-5.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,STA 654+73,2007/01/25 16:47:00,9.41,13,0.4,-2.9,1.6,,,,0,0,0,-8.8,-7.1,-5.8,,,0,0,-102081.6101,-10279.621,59.9631,,,,-102076.0413,-10281.6609,55.7394,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-8.8,-7.1,-5.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
