ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
25,25,STA 654+57,25.591259765625,28.93,2007/02/02 19:23:42,2007/02/02 19:24:23,2007/02/02 19:24:55,2007/02/27 18:04:11,2007/02/27 18:05:05,1899/12/30 00:00:00,1899/12/30 00:00:00,-102087.313338742,-10294.7639955889,60.1928873544729,-102092.850020988,-10292.8547491095,55.9485218892413,-102081.771041204,-10297.0110006463,56.0495959096823,-102093.250487585,-10292.9755980341,53.6724396907019,-102081.489265382,-10297.2115544056,53.7207388109903,,,,,,,-102087.317737552,-10294.7632091987,60.1884404993276,-102092.857282843,-10292.8455536563,55.951747682614,-102081.777410482,-10297.0109552653,56.0567218939919,-102093.22744187,-10292.9367541742,53.8758679601065,-102081.487922649,-10297.2070769241,53.7403585440473,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
26,25,STA 654+57,2007/02/02 19:26:00,25.591,27.554,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102087.3137,-10294.7641,60.1901,-102092.8503,-10292.8549,55.9482,-102081.7717,-10297.0107,56.0487,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/03 07:11:00,,29.008,-1.5,-1.1,-0.7,,,,0,0,0,-1.8,-1.5,-2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.5,-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/03 17:21:00,25.59,29.431,-1.7,-1.3,-1.4,,,,0,0,0,-3.5,-1.7,-2.3,,,0,0,-102087.3235,-10294.7591,60.1894,-102092.8592,-10292.8493,55.9468,-102081.782,-10297.0063,56.0473,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.5,-1.7,-2.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/05 06:35:00,25.593,29.983,-1.1,-1.7,-0.8,,,,0,0,0,-7.2,-3.6,-2.8,,,0,0,-102087.309,-10294.7674,60.1857,-102092.8464,-10292.8564,55.945,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.2,-3.6,-2.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/05 16:36:00,-117.9,30.4,-1.7,-1.8,-0.3,,,,0,0,0,-7.1,-3.1,-3.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.1,-3.1,-3.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/06 07:57:00,,31.079,-2,-1.9,0,,,,0,0,0,-7,-2.9,-3.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,-2.9,-3.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/06 17:46:00,25.591,31.897,-2.2,-2.1,0.3,,,,0,0,0,-7,-2.6,-3.7,,,0,0,-102087.3192,-10294.7621,60.1859,-102092.856,-10292.8516,55.946,-102081.7769,-10297.0086,56.0459,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7,-2.6,-3.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/07 07:12:00,25.592,33.033,-1.6,-2.3,0.6,,,,0,0,0,-7.2,-2.8,-4,,,0,0,-102087.3141,-10294.7645,60.1857,-102092.8517,-10292.8542,55.9458,-102081.7721,-10297.0106,56.0456,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-7.2,-2.8,-4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/07 19:06:00,25.592,35.017,-0.9,-2,4.6,,,,0,0,0,-10.5,-4.4,-5.3,,,0,0,-102087.3093,-10294.7667,60.1823,-102092.8489,-10292.8556,55.9441,-102081.7654,-10297.0129,56.0443,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.5,-4.4,-5.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,STA 654+57,2007/02/08 18:16:00,25.591,38.878,-2.7,-3.4,1.5,,,,0,0,0,-10.9,-3.7,-5.4,,,0,0,-102087.3133,-10294.7643,60.182,-102092.8516,-10292.8544,55.9448,-102081.7713,-10297.0112,56.0442,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.9,-3.7,-5.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
