ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
20,20,STA 654+62,19.987158203125,28.93,2007/01/30 08:49:32,2007/01/30 08:51:32,2007/01/30 08:47:55,2007/02/27 18:02:07,2007/02/27 18:03:06,1899/12/30 00:00:00,1899/12/30 00:00:00,-102085.25483263,-10289.5495249606,60.1719211277765,-102090.87267245,-10287.5180462974,55.8687626292479,-102079.749664755,-10291.6000546983,55.9266727362258,-102091.166558425,-10287.4002601568,53.5637376353339,-102079.494212127,-10291.8457204853,53.6089574437112,,,,,,,-102085.251896973,-10289.5508876349,60.1646578252465,-102090.876596971,-10287.5113322812,55.8672265414169,-102079.748715833,-10291.6054449335,55.9321709627719,-102091.155308493,-10287.3615512203,53.8159239493136,-102079.494401181,-10291.8413088856,53.6284717443239,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
20,20,STA 654+62,2007/01/30 07:32:00,19.989,21.022,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102085.252,-10289.552,60.168,-102090.8751,-10287.5165,55.8672,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/01/30 18:53:00,19.987,21.495,1.8,-3.7,1.5,,,,0,0,0,-5,-2,-1.5,,,0,0,-102085.2537,-10289.5502,60.1712,-102090.8786,-10287.5143,55.8691,-102079.7503,-10291.6001,55.9271,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-5,-2,-1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/01/31 07:20:00,,22,2.1,-3.6,2.1,,,,0,0,0,-5.9,-2.6,-2.8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,-2.6,-2.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/01/31 18:53:00,,22,2.4,-3.4,2.6,,,,0,0,0,-6.5,-3.2,-3.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-3.2,-3.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/01 06:45:00,,21.958,2.5,-3.3,2.9,,,,0,0,0,-6.8,-3.8,-4.1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,-3.8,-4.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/01 18:57:00,19.987,23.992,2.7,-3.2,3.2,,,,0,0,0,-6.9,-4,-4.5,,,0,0,-102085.2488,-10289.5518,60.165,-102090.8716,-10287.518,55.8648,-102079.7459,-10291.6019,55.9222,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-6.9,-4,-4.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/02 09:12:00,,26.275,3.1,-3.2,4.9,,,,0,0,0,-9.5,-5.5,-5.1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,-5.5,-5.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/02 19:22:00,19.988,27.546,3.5,-3.2,6.6,,,,0,0,0,-10.4,-6.5,-5.7,,,0,0,-102085.2437,-10289.5545,60.1615,-102090.8683,-10287.5206,55.8623,-102079.7395,-10291.6058,55.921,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-10.4,-6.5,-5.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/03 06:50:00,,28.993,3.5,-3.6,7.6,,,,0,0,0,-12.1,-7,-6.1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,-7,-6.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/03 17:23:00,19.988,29.433,3.4,-4,8.7,,,,0,0,0,-13.5,-7.5,-6.5,,,0,0,-102085.2539,-10289.5508,60.1584,-102090.879,-10287.5145,55.8613,-102079.7485,-10291.6012,55.9202,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-13.5,-7.5,-6.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/05 06:38:00,-117.9,29.985,3.6,-3.7,9.2,,,,0,0,0,-13.8,-7.8,-7,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-13.8,-7.8,-7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/05 17:48:00,19.987,30.45,3.9,-3.3,9.8,,,,0,0,0,-14.1,-8.1,-7.6,,,0,0,-102085.2494,-10289.5518,60.1578,-102090.875,-10287.515,55.8607,-102079.7441,-10291.6038,55.9191,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-14.1,-8.1,-7.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/07 07:14:00,19.988,33.039,2.9,-4.5,7.7,,,,0,0,0,-14.8,-9.2,-6.9,,,0,0,-102085.2454,-10289.5545,60.1571,-102090.8698,-10287.5187,55.8595,-102079.7404,-10291.6059,55.9198,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-14.8,-9.2,-6.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/08 18:18:00,19.989,38.883,2,-3.8,9.3,,,,0,0,0,-17.5,-10.2,-8.7,,,0,0,-102085.2464,-10289.5548,60.1544,-102090.8706,-10287.5182,55.8586,-102079.7395,-10291.6054,55.918,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-17.5,-10.2,-8.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/09 18:50:00,19.991,42.972,4.6,-4.7,12.6,,,,0,0,0,-21.1,-13.3,-11.1,,,0,0,-102085.2435,-10289.5577,60.1509,-102090.8712,-10287.5205,55.8555,-102079.7368,-10291.6079,55.9156,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-21.1,-13.3,-11.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/10 11:50:00,19.99,45.403,2.7,-3.6,11.4,,,,0,0,0,-19.8,-14.5,-10.6,,,0,0,-102085.2443,-10289.5565,60.1521,,,,-102079.7369,-10291.6073,55.9161,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-19.8,-14.5,-10.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/12 17:33:00,19.99,48.758,0.7,-3.8,10.3,,,,0,0,0,-22.6,-15.6,-10.2,,,0,0,-102085.2486,-10289.5551,60.1493,-102090.8704,-10287.517,55.8532,-102079.7394,-10291.6071,55.9165,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-22.6,-15.6,-10.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/14 16:55:00,19.988,54.653,3,-3.8,10,,,,0,0,0,-22.9,-16.8,-13.9,,,0,0,-102085.2454,-10289.554,60.149,-102090.8696,-10287.5162,55.852,-102079.7394,-10291.6076,55.9128,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-22.9,-16.8,-13.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/16 17:19:00,19.99,61.719,1.3,-5.3,7,,,,0,0,0,-22.6,-17.7,-11.1,,,0,0,-102085.2547,-10289.5527,60.1493,-102090.8757,-10287.5146,55.8511,-102079.7481,-10291.6044,55.9155,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-22.6,-17.7,-11.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/19 08:38:00,19.99,65.272,4.1,-3,13.9,,,,0,0,0,-22.2,-14.9,-12.2,,,0,0,-102085.2529,-10289.5537,60.1497,-102090.8787,-10287.5139,55.8539,-102079.7448,-10291.6062,55.9144,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-22.2,-14.9,-12.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/20 19:39:00,,71.108,3.4,-3.2,13.2,,,,0,0,0,-22,-14.8,-11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,-14.8,-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/22 11:57:00,19.989,76.825,2.7,-3.3,12.5,,,,0,0,0,-21.7,-15,-10.1,,,0,0,-102085.2529,-10289.5528,60.1502,-102090.8769,-10287.5141,55.8538,-102079.7438,-10291.6049,55.9166,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-21.7,-15,-10.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/24 18:23:00,19.992,81,3.6,-3.8,11.7,,,,0,0,0,-21,-15,-10.5,,,0,0,-102085.2592,-10289.5535,60.1509,-102090.8835,-10287.5142,55.8537,-102079.752,-10291.6069,55.9162,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-21,-15,-10.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,STA 654+62,2007/02/25 16:39:00,19.992,81,4.5,-5.6,11.8,,,,0,0,0,-21.3,-14.5,-10,,,0,0,-102085.2559,-10289.5542,60.1506,-102090.8819,-10287.5146,55.8542,-102079.7501,-10291.6069,55.9167,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-21.3,-14.5,-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
