ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,初期値計測日時1,初期値計測日時2,初期値計測日時3,初期値計測日時4,初期値計測日時5,初期値計測日時6,初期値計測日時7,初期X座標1,初期Y座標1,初期Z座標1,初期X座標2,初期Y座標2,初期Z座標2,初期X座標3,初期Y座標3,初期Z座標3,初期X座標4,初期Y座標4,初期Z座標4,初期X座標5,初期Y座標5,初期Z座標5,初期X座標6,初期Y座標6,初期Z座標6,初期X座標7,初期Y座標7,初期Z座標7,最終X座標1,最終Y座標1,最終Z座標1,最終X座標2,最終Y座標2,最終Z座標2,最終X座標3,最終Y座標3,最終Z座標3,最終X座標4,最終Y座標4,最終Z座標4,最終X座標5,最終Y座標5,最終Z座標5,最終X座標6,最終Y座標6,最終Z座標6,最終X座標7,最終Y座標7,最終Z座標7
809,921,STA 645+61,1040.23706054687,1029.5,2008/04/03 11:37:02,2008/04/03 11:38:27,2008/04/09 16:22:41,2008/04/15 18:52:00,2008/04/18 18:08:09,1899/12/30 00:00:00,1899/12/30 00:00:00,-102486.374789156,-11226.7625303485,74.9207172542705,-102491.956721465,-11225.0092117417,70.6279674730937,-102481.041108276,-11228.7909497973,70.8956358847044,-102492.292003558,-11224.9385254445,68.578099613672,-102480.858997119,-11229.7629862084,68.5026158106567,,,,,,,-102486.392690497,-11226.7506377237,74.9325305486211,-102491.965775422,-11225.0155274652,70.6200331099587,-102481.029577836,-11228.7753780333,70.8922551947884,-102492.300413108,-11224.937865451,68.5766068788287,-102480.872702044,-11229.757315528,68.5068123019864,,,,,,,

ｻｲｸﾙNo,TD(m),STA,計測日時,実TD,切羽TD,変位量A,変位量B,変位量C,変位量D,変位量E,変位量F,変位量G,変位量H,変位量I,沈下量1,沈下量2,沈下量3,沈下量4,沈下量5,沈下量6,沈下量7,X座標1,Y座標1,Z座標1,X座標2,Y座標2,Z座標2,X座標3,Y座標3,Z座標3,X座標4,Y座標4,Z座標4,X座標5,Y座標5,Z座標5,X座標6,Y座標6,Z座標6,X座標7,Y座標7,Z座標7,変位量ｵﾌｾｯﾄA,変位量ｵﾌｾｯﾄB,変位量ｵﾌｾｯﾄC,変位量ｵﾌｾｯﾄD,変位量ｵﾌｾｯﾄE,変位量ｵﾌｾｯﾄF,変位量ｵﾌｾｯﾄG,変位量ｵﾌｾｯﾄH,変位量ｵﾌｾｯﾄI,沈下量ｵﾌｾｯﾄ1,沈下量ｵﾌｾｯﾄ2,沈下量ｵﾌｾｯﾄ3,沈下量ｵﾌｾｯﾄ4,沈下量ｵﾌｾｯﾄ5,沈下量ｵﾌｾｯﾄ6,沈下量ｵﾌｾｯﾄ7,dRX1,dRX2,dRX3,dRX4,dRX5,dRX6,dRX7,dRY1,dRY2,dRY3,dRY4,dRY5,dRY6,dRY7
921,1042,STA 644+40.5,2008/04/03 11:40:00,1040.237,1041.278,0,0,0,,,,0,0,0,0,0,0,,,0,0,-102486.3741,-11226.7627,74.9217,-102491.9569,-11225.009,70.6266,-102480.8009,-11228.5091,70.6942,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/03 16:01:00,1040.237,1042.003,-1.6,-0.3,-0.8,,,,0,0,0,-2,-0.4,-1.4,,,0,0,-102486.378,-11226.7617,74.9188,-102491.9593,-11225.009,70.6276,-102480.8025,-11228.5089,70.6939,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2,-0.4,-1.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/04 06:25:00,1040.236,1044.403,-0.2,-2.9,-5.1,,,,0,0,0,-1.8,-3.9,-1.5,,,0,0,-102486.3787,-11226.7607,74.9189,-102491.9597,-11225.0104,70.6241,-102480.8065,-11228.5075,70.6939,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-1.8,-3.9,-1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/04 15:53:00,1040.236,1045.981,-1.9,-1,-5.9,,,,0,0,0,-2.3,-3.5,-1.1,,,0,0,-102486.3833,-11226.7585,74.92,-102491.962,-11225.0096,70.6245,-102480.8092,-11228.5055,70.6943,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.3,-3.5,-1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/07 17:44:00,1040.236,1050.289,-2.6,-3.3,-8.5,,,,0,0,0,-3.9,-6.9,-2.7,,,0,0,-102486.3798,-11226.7601,74.9168,-102491.9579,-11225.0125,70.621,-102480.8072,-11228.506,70.6927,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.9,-6.9,-2.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/08 06:47:00,1040.233,1052.46,-2.4,-2.9,-9.5,,,,0,0,0,-3.1,-7,-3.2,,,0,0,-102486.377,-11226.7571,74.9176,-102491.9562,-11225.0146,70.6209,-102480.8062,-11228.5068,70.6921,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.1,-7,-3.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/08 18:33:00,1040.235,1054.618,-2.3,-3.2,-9.4,,,,0,0,0,-2.6,-7.8,-3.8,,,0,0,-102486.3814,-11226.7587,74.9181,-102491.959,-11225.014,70.6202,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-2.6,-7.8,-3.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/09 16:22:00,1040.233,1058.773,-1.7,-2.9,-9.6,,,,0,0,0,-3.8,-6.6,-3.7,,,0,0,-102486.3818,-11226.7565,74.9193,-102491.9605,-11225.0127,70.6214,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.8,-6.6,-3.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/10 17:23:00,1040.234,1062.738,-3.2,-3.4,-9.4,,,,0,0,0,-3.9,-6.3,-3.3,,,0,0,-102486.3826,-11226.7564,74.9195,-102491.9598,-11225.0134,70.6217,-102481.0412,-11228.791,70.8964,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-3.9,-6.3,-3.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1042,STA 644+40.5,2008/04/11 19:23:00,1040.236,1064.1,-3.8,-4.2,-9.5,,,,0,0,0,-4.6,-7.8,-4.3,,,0,0,-102486.3802,-11226.7595,74.9162,-102491.9547,-11225.0164,70.6189,-102481.04,-11228.79,70.8953,,,,,,,,,,,,,0,0,0,0,0,0,0,,,-4.6,-7.8,-4.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
